"scfind","CellMarker","Tissue"
0.242301002144814,0.0321627818048,"Marrow"
0.241925999522209,0.032163742929697,"Marrow"
0.24129930138588,0.0323608703911304,"Marrow"
0.240745410323143,0.0325323008000851,"Marrow"
0.240375593304634,0.0326618440449238,"Marrow"
0.240350410342216,0.0327723659574986,"Marrow"
0.24028043448925,0.0336940139532089,"Marrow"
0.240047171711922,0.0340362563729286,"Marrow"
0.239965111017227,0.0341085270047188,"Marrow"
0.239894390106201,0.034362718462944,"Marrow"
0.239757210016251,0.0343642607331276,"Marrow"
0.239744275808334,0.0344290509819984,"Marrow"
0.239474728703499,0.0344827584922314,"Marrow"
0.239353090524673,0.0349162854254246,"Marrow"
0.239168107509613,0.0351562537252903,"Marrow"
0.23869800567627,0.0352844633162022,"Marrow"
0.238132700324059,0.0356807522475719,"Marrow"
0.238095253705978,0.0357465744018555,"Marrow"
0.237690061330795,0.0357545055449009,"Marrow"
0.237623751163483,0.0357550382614136,"Marrow"
0.237330049276352,0.0359435193240643,"Marrow"
0.236650198698044,0.0360892899334431,"Marrow"
0.236619710922241,0.0365853682160378,"Marrow"
0.236521050333977,0.0367003381252289,"Marrow"
0.236367076635361,0.0367376953363419,"Marrow"
0.236255884170532,0.0368090532720089,"Marrow"
0.235688492655754,0.0369460731744766,"Marrow"
0.23565237224102,0.0370144881308079,"Marrow"
0.23558896780014,0.0373708494007587,"Marrow"
0.235475569963455,0.0374623984098434,"Marrow"
0.235255137085915,0.0375926271080971,"Marrow"
0.235122516751289,0.0376295372843742,"Marrow"
0.234968543052673,0.0376575216650963,"Marrow"
0.234700053930283,0.0376670695841312,"Marrow"
0.234682723879814,0.0379525609314442,"Marrow"
0.234573304653168,0.0379935950040817,"Marrow"
0.234449237585068,0.038212813436985,"Marrow"
0.234078228473663,0.038265623152256,"Marrow"
0.234049588441849,0.0386349000036716,"Marrow"
0.233879804611206,0.0386353023350239,"Marrow"
0.233467504382133,0.038674034178257,"Marrow"
0.233256623148918,0.0387141369283199,"Marrow"
0.233014538884163,0.0389779135584831,"Marrow"
0.232972130179405,0.0392841547727585,"Marrow"
0.232788503170013,0.0396290048956871,"Marrow"
0.2325249761343,0.0398970395326614,"Marrow"
0.232280686497688,0.0399323180317879,"Marrow"
0.231953665614128,0.0399405136704445,"Marrow"
0.23192423582077,0.0400091968476772,"Marrow"
0.231217831373215,0.0401113629341125,"Marrow"
0.230876237154007,0.0402557402849197,"Marrow"
0.230289146304131,0.0404793657362461,"Marrow"
0.230088502168655,0.0405048467218876,"Marrow"
0.229525297880173,0.0405542403459549,"Marrow"
0.228831365704536,0.040643859654665,"Marrow"
0.228383466601372,0.0407497957348824,"Marrow"
0.228037387132645,0.0408460982143879,"Marrow"
0.227995112538338,0.0413153432309628,"Marrow"
0.227220743894577,0.0413345173001289,"Marrow"
0.227145254611969,0.0413385853171349,"Marrow"
0.227051347494125,0.0415766723453999,"Marrow"
0.226727560162544,0.04249032959342,"Marrow"
0.226218476891518,0.0426218956708908,"Marrow"
0.225839793682098,0.0428539365530014,"Marrow"
0.22564209997654,0.0435729846358299,"Marrow"
0.225534841418266,0.0435848534107208,"Marrow"
0.225473880767822,0.0443417988717556,"Marrow"
0.225276365876198,0.0446051843464375,"Marrow"
0.225138515233994,0.0451127849519253,"Marrow"
0.225040480494499,0.0454697459936142,"Marrow"
0.224858164787292,0.0454986989498138,"Marrow"
0.224707931280136,0.0456608645617962,"Marrow"
0.22455158829689,0.0464558675885201,"Marrow"
0.22388619184494,0.0464788712561131,"Marrow"
0.2235067486763,0.0468958020210266,"Marrow"
0.223347052931786,0.0471240468323231,"Marrow"
0.223159968852997,0.0478880815207958,"Marrow"
0.223079398274422,0.0485637523233891,"Marrow"
0.223016440868378,0.0490284003317356,"Marrow"
0.222712501883507,0.0491531044244766,"Marrow"
0.222699895501137,0.0497343987226486,"Marrow"
0.222370624542236,0.0503400303423405,"Marrow"
0.222336798906326,0.0503735281527042,"Marrow"
0.222282618284225,0.0519216805696487,"Marrow"
0.222134381532669,0.0521200448274612,"Marrow"
0.222051486372948,0.0522301234304905,"Marrow"
0.222003921866417,0.0528422743082047,"Marrow"
0.221982181072235,0.0530973449349403,"Marrow"
0.221919670701027,0.0532581470906734,"Marrow"
0.221823707222939,0.0532656945288181,"Marrow"
0.221809759736061,0.0534129180014133,"Marrow"
0.221543163061142,0.0534653477370739,"Marrow"
0.221396341919899,0.0535782091319561,"Marrow"
0.221201047301292,0.0537449382245541,"Marrow"
0.221044361591339,0.0543143339455128,"Marrow"
0.22089421749115,0.0543318651616573,"Marrow"
0.220785096287727,0.0551989711821079,"Marrow"
0.220313146710396,0.0556988157331944,"Marrow"
0.220297873020172,0.0557811446487904,"Marrow"
0.220150113105774,0.0559440553188324,"Marrow"
0.22008803486824,0.0560109280049801,"Marrow"
0.220025509595871,0.056594904512167,"Marrow"
0.219694867730141,0.0566574819386005,"Marrow"
0.219541624188423,0.0566714517772198,"Marrow"
0.219507306814194,0.0575747489929199,"Marrow"
0.219505727291107,0.0586135610938072,"Marrow"
0.219172567129135,0.0587371475994587,"Marrow"
0.218964725732803,0.0591818988323212,"Marrow"
0.218905463814735,0.0596809685230255,"Marrow"
0.218872159719467,0.0607818774878979,"Marrow"
0.218043252825737,0.0609603337943554,"Marrow"
0.217928424477577,0.061000682413578,"Marrow"
0.217927172780037,0.0617283917963505,"Marrow"
0.217772841453552,0.0618782080709934,"Marrow"
0.217342346906662,0.0624040961265564,"Marrow"
0.217110574245453,0.0632026717066765,"Marrow"
0.216791495680809,0.0633853524923325,"Marrow"
0.216695263981819,0.0634499862790108,"Marrow"
0.216661587357521,0.063525453209877,"Marrow"
0.216477185487747,0.0637818649411201,"Marrow"
0.21633268892765,0.0641045570373535,"Marrow"
0.216292142868042,0.064165785908699,"Marrow"
0.21613734960556,0.064393937587738,"Marrow"
0.215404838323593,0.0649276524782181,"Marrow"
0.215275302529335,0.0649707764387131,"Marrow"
0.214987263083458,0.0652762725949287,"Marrow"
0.214696496725082,0.066095270216465,"Marrow"
0.214692190289497,0.0661856234073639,"Marrow"
0.21466152369976,0.0663081333041191,"Marrow"
0.214583322405815,0.0665273368358612,"Marrow"
0.214516460895538,0.0668841749429703,"Marrow"
0.214157119393349,0.0669698268175125,"Marrow"
0.214111924171448,0.0672579482197762,"Marrow"
0.213431730866432,0.0675926730036736,"Marrow"
0.213429257273674,0.0680181160569191,"Marrow"
0.213352859020233,0.0682027637958527,"Marrow"
0.213045075535774,0.0686246007680893,"Marrow"
0.212705045938492,0.0687109157443047,"Marrow"
0.212560385465622,0.0687183812260628,"Marrow"
0.212489530444145,0.0691528245806694,"Marrow"
0.212447836995125,0.069249227643013,"Marrow"
0.212443724274635,0.0693135336041451,"Marrow"
0.212322011590004,0.0697233229875565,"Marrow"
0.212140038609505,0.0711897686123848,"Marrow"
0.211786657571793,0.0721399709582329,"Marrow"
0.211738273501396,0.0724531412124634,"Marrow"
0.211594194173813,0.0726903975009918,"Marrow"
0.21158766746521,0.0728291347622871,"Marrow"
0.211291685700417,0.0736949145793915,"Marrow"
0.211230739951134,0.0737210065126419,"Marrow"
0.211134448647499,0.0740740746259689,"Marrow"
0.210904344916344,0.074126124382019,"Marrow"
0.210822775959969,0.0744481012225151,"Marrow"
0.210731700062752,0.074638843536377,"Marrow"
0.210690826177597,0.0747101232409477,"Marrow"
0.210665196180344,0.0748299285769463,"Marrow"
0.210526317358017,0.0753928497433662,"Marrow"
0.210497617721558,0.0761904790997505,"Marrow"
0.210335925221443,0.0763953477144241,"Marrow"
0.210236400365829,0.0764364749193192,"Marrow"
0.20991675555706,0.0771845430135727,"Marrow"
0.209704399108887,0.0774160474538803,"Marrow"
0.209381356835365,0.0779848098754883,"Marrow"
0.209223300218582,0.0780590698122978,"Marrow"
0.209187552332878,0.0781208053231239,"Marrow"
0.209175482392311,0.0781636089086533,"Marrow"
0.209060668945312,0.078269824385643,"Marrow"
0.209055334329605,0.0783518180251122,"Marrow"
0.208716362714767,0.0786043703556061,"Marrow"
0.208681583404541,0.0786106064915657,"Marrow"
0.208564236760139,0.0791791304945946,"Marrow"
0.208539739251137,0.0805178433656693,"Marrow"
0.208446890115738,0.0809707418084145,"Marrow"
0.207672074437141,0.081132709980011,"Marrow"
0.207644730806351,0.0816618874669075,"Marrow"
0.20758692920208,0.0817120522260666,"Marrow"
0.207576081156731,0.0823665261268616,"Marrow"
0.207479685544968,0.0824345946311951,"Marrow"
0.207054510712624,0.0826446264982224,"Marrow"
0.206671014428139,0.0831413418054581,"Marrow"
0.206601932644844,0.0832320749759674,"Marrow"
0.206596702337265,0.0843881890177727,"Marrow"
0.206238374114037,0.0844510644674301,"Marrow"
0.206205561757088,0.0854955315589905,"Marrow"
0.205737695097923,0.0855263099074364,"Marrow"
0.205479443073273,0.0858528837561607,"Marrow"
0.205387204885483,0.087109200656414,"Marrow"
0.205247431993484,0.0882256254553795,"Marrow"
0.205196782946587,0.0883686915040016,"Marrow"
0.204907283186913,0.0886350274085999,"Marrow"
0.20487804710865,0.0886726900935173,"Marrow"
0.204604282975197,0.0888558998703957,"Marrow"
0.204552158713341,0.0889035910367966,"Marrow"
0.204500004649162,0.0893300250172615,"Marrow"
0.204429313540459,0.0906486138701439,"Marrow"
0.204399645328522,0.0917834937572479,"Marrow"
0.204278066754341,0.0923190489411354,"Marrow"
0.204269200563431,0.0938341617584229,"Marrow"
0.203821659088135,0.0938657820224762,"Marrow"
0.20375482738018,0.0939575061202049,"Marrow"
0.203575327992439,0.0943485796451569,"Marrow"
0.202876895666122,0.0951936542987823,"Marrow"
0.202867195010185,0.0960219502449036,"Marrow"
0.202865332365036,0.0969094559550285,"Marrow"
0.202834129333496,0.0973216891288757,"Marrow"
0.202563300728798,0.0982302129268646,"Marrow"
0.202439412474632,0.0982620343565941,"Marrow"
0.202413901686668,0.0983908027410507,"Marrow"
0.202388763427734,0.0991367623209953,"Marrow"
0.20229834318161,0.0994594544172287,"Marrow"
0.20229372382164,0.0994697436690331,"Marrow"
0.202277302742004,0.0999535098671913,"Marrow"
0.202206537127495,0.10138713568449,"Marrow"
0.201998472213745,0.101449280977249,"Marrow"
0.201981037855148,0.101855009794235,"Marrow"
0.201915174722672,0.102143600583076,"Marrow"
0.201602712273598,0.102288924157619,"Marrow"
0.201373815536499,0.102364391088486,"Marrow"
0.201298698782921,0.102824047207832,"Marrow"
0.201158255338669,0.102961100637913,"Marrow"
0.201063558459282,0.103149242699146,"Marrow"
0.201040983200073,0.10352711379528,"Marrow"
0.200904384255409,0.104896664619446,"Marrow"
0.20087718963623,0.10506134480238,"Marrow"
0.200776055455208,0.105224959552288,"Marrow"
0.2005485445261,0.105746582150459,"Marrow"
0.200163170695305,0.108735904097557,"Marrow"
0.200138747692108,0.109514027833939,"Marrow"
0.200000002980232,0.109741225838661,"Marrow"
0.200000002980232,0.110268779098988,"Marrow"
0.199304759502411,0.110826939344406,"Marrow"
0.199292823672295,0.112472347915173,"Marrow"
0.199222549796104,0.112835355103016,"Marrow"
0.199132144451141,0.116814158856869,"Marrow"
0.199004977941513,0.117099657654762,"Marrow"
0.198994621634483,0.118522189557552,"Marrow"
0.198994264006615,0.119528993964195,"Marrow"
0.198903292417526,0.120204605162144,"Marrow"
0.198865175247192,0.121762610971928,"Marrow"
0.198798194527626,0.122106797993183,"Marrow"
0.198786646127701,0.123249679803848,"Marrow"
0.198704093694687,0.123962372541428,"Marrow"
0.19865982234478,0.124408699572086,"Marrow"
0.198625534772873,0.125380113720894,"Marrow"
0.198549076914787,0.126150488853455,"Marrow"
0.198169529438019,0.126249998807907,"Marrow"
0.198151588439941,0.126626536250114,"Marrow"
0.197954580187798,0.130929052829742,"Marrow"
0.19778099656105,0.130988731980324,"Marrow"
0.197760179638863,0.133028909564018,"Marrow"
0.197670683264732,0.133231341838837,"Marrow"
0.197630941867828,0.133907958865166,"Marrow"
0.197499200701714,0.135049730539322,"Marrow"
0.197340488433838,0.135542169213295,"Marrow"
0.197100311517715,0.139914885163307,"Marrow"
0.196863159537315,0.140133455395699,"Marrow"
0.196840018033981,0.144932866096497,"Marrow"
0.196739435195923,0.145866245031357,"Marrow"
0.196724578738213,0.146762281656265,"Marrow"
0.196695506572723,0.1490857899189,"Marrow"
0.19634073972702,0.150446355342865,"Marrow"
0.196141466498375,0.153283268213272,"Marrow"
0.196066752076149,0.156905636191368,"Marrow"
0.196027636528015,0.159338444471359,"Marrow"
0.195943623781204,0.161638259887695,"Marrow"
0.195942237973213,0.16281932592392,"Marrow"
0.195711106061935,0.164321899414062,"Marrow"
0.19547612965107,0.167054817080498,"Marrow"
0.195475876331329,0.175646543502808,"Marrow"
0.195334121584892,0.177118256688118,"Marrow"
0.195134148001671,0.178276255726814,"Marrow"
0.19500969350338,0.179218307137489,"Marrow"
0.194902166724205,0.181510463356972,"Marrow"
0.194494470953941,0.184451207518578,"Marrow"
0.194076046347618,0.187614962458611,"Marrow"
0.194033727049828,0.188565701246262,"Marrow"
0.194027081131935,0.191124677658081,"Marrow"
0.193955808877945,0.20087718963623,"Marrow"
0.193936362862587,0.202834129333496,"Marrow"
0.193856656551361,0.203575327992439,"Marrow"
0.193403765559196,0.207054510712624,"Marrow"
0.193181812763214,0.209055334329605,"Marrow"
0.19309601187706,0.210731700062752,"Marrow"
0.192964479327202,0.212489530444145,"Marrow"
0.192926049232483,0.233879804611206,"Marrow"
0.192923203110695,0.234049588441849,"Marrow"
0.192832216620445,0.255214720964432,"Marrow"
0.192567571997643,0.268135905265808,"Marrow"
0.192468628287315,0.279275625944138,"Marrow"
0.192406207323074,0.296070218086243,"Marrow"
0.192104041576385,0.303692162036896,"Marrow"
0.192066803574562,0.315789461135864,"Marrow"
0.192057088017464,0.323292106389999,"Marrow"
0.191935867071152,0.32432433962822,"Marrow"
0.191824615001678,0.337197870016098,"Marrow"
0.191700771450996,0.356718629598618,"Marrow"
0.19164802134037,0.380096763372421,"Marrow"
0.191582918167114,0.413559347391129,"Marrow"
0.191485717892647,0.414457827806473,"Marrow"
0.191240876913071,0.418842226266861,"Marrow"
0.191169142723083,0.427459597587585,"Marrow"
0.191124677658081,0.431153327226639,"Marrow"
0.19104740023613,0.594677269458771,"Marrow"
0.190965101122856,0.631743550300598,"Marrow"
0.190824389457703,0.719668745994568,"Marrow"
0.316137582063675,0.00222915736958385,"Marrow"
0.282685518264771,0.00286123040132225,"Marrow"
0.263366341590881,0.00300571112893522,"Marrow"
0.248957708477974,0.00347050069831312,"Marrow"
0.246661424636841,0.00370370363816619,"Marrow"
0.238961040973663,0.00404858309775591,"Marrow"
0.236363634467125,0.00510855671018362,"Marrow"
0.228592157363892,0.00535714253783226,"Marrow"
0.205479443073273,0.0053921565413475,"Marrow"
0.204204216599464,0.00575877167284489,"Marrow"
0.202150538563728,0.00613942975178361,"Marrow"
0.19458544254303,0.0088261254131794,"Marrow"
0.18433178961277,0.0147742228582501,"Marrow"
0.1840490847826,0.0155382920056581,"Marrow"
0.180688872933388,0.0170940179377794,"Marrow"
0.179734617471695,0.0182274468243122,"Marrow"
0.178057551383972,0.019062677398324,"Marrow"
0.177821189165115,0.0190644823014736,"Marrow"
0.177797824144363,0.019545515999198,"Marrow"
0.177344962954521,0.0199832916259766,"Marrow"
0.176384851336479,0.0204721111804247,"Marrow"
0.174284771084785,0.020675839856267,"Marrow"
0.173490628600121,0.0215086583048105,"Marrow"
0.172730624675751,0.0226810127496719,"Marrow"
0.17176316678524,0.0237667001783848,"Marrow"
0.169683247804642,0.0245711021125317,"Marrow"
0.164772719144821,0.0248384233564138,"Marrow"
0.160659119486809,0.0256518349051476,"Marrow"
0.153170123696327,0.0260416679084301,"Marrow"
0.151773437857628,0.0287828929722309,"Marrow"
0.147406727075577,0.0299103632569313,"Marrow"
0.146290495991707,0.0302873142063618,"Marrow"
0.14448370039463,0.0316883102059364,"Marrow"
0.143033295869827,0.0324004404246807,"Marrow"
0.141623497009277,0.0331504084169865,"Marrow"
0.139888793230057,0.0390593893826008,"Marrow"
0.139697954058647,0.0397883169353008,"Marrow"
0.13898541033268,0.0404614321887493,"Marrow"
0.137418746948242,0.0418725050985813,"Marrow"
0.135396510362625,0.0423094555735588,"Marrow"
0.135176658630371,0.0428324677050114,"Marrow"
0.130010828375816,0.0499334223568439,"Marrow"
0.12985472381115,0.0506020858883858,"Marrow"
0.129090905189514,0.0523108169436455,"Marrow"
0.126954928040504,0.0562382787466049,"Marrow"
0.125663712620735,0.0593493022024632,"Marrow"
0.125514909625053,0.0605574510991573,"Marrow"
0.124410927295685,0.0624930709600449,"Marrow"
0.123893812298775,0.0699893981218338,"Marrow"
0.121457487344742,0.0736842155456543,"Marrow"
0.121001929044724,0.0799024924635887,"Marrow"
0.120946981012821,0.0816151201725006,"Marrow"
0.120327107608318,0.0877407565712929,"Marrow"
0.12022277712822,0.0946602001786232,"Marrow"
0.118272840976715,0.112387724220753,"Marrow"
0.117982879281044,0.118272840976715,"Marrow"
0.117508806288242,0.12022277712822,"Marrow"
0.117093570530415,0.146290495991707,"Marrow"
0.115942031145096,0.172730624675751,"Marrow"
0.115853652358055,0.1840490847826,"Marrow"
0.115682281553745,0.205479443073273,"Marrow"
0.114333055913448,0.228592157363892,"Marrow"
0.361204028129578,0.000540784152690321,"Marrow"
0.347338944673538,0.00288933818228543,"Marrow"
0.338235288858414,0.00707809766754508,"Marrow"
0.327868849039078,0.00745712127536535,"Marrow"
0.323144108057022,0.00783475767821074,"Marrow"
0.321342915296555,0.0842975229024887,"Marrow"
0.315508008003235,0.130049258470535,"Marrow"
0.718151807785034,0.0145353879779577,"Marrow"
0.643500685691833,0.017703415825963,"Marrow"
0.595271170139313,0.0177977085113525,"Marrow"
0.595174193382263,0.0331107713282108,"Marrow"
0.577935934066772,0.0383551530539989,"Marrow"
0.53182464838028,0.0546638518571854,"Marrow"
0.518867909908295,0.0629570707678795,"Marrow"
0.471596986055374,0.10062026232481,"Marrow"
0.461403548717499,0.108508691191673,"Marrow"
0.458653032779694,0.120883628726006,"Marrow"
0.448313385248184,0.136754110455513,"Marrow"
0.43867501616478,0.143079325556755,"Marrow"
0.431254714727402,0.164363637566566,"Marrow"
0.424720585346222,0.201585903763771,"Marrow"
0.421218484640121,0.577935934066772,"Marrow"
0.421135663986206,0.718151807785034,"Marrow"
0.192052990198135,0.0256864484399557,"Marrow"
0.187683284282684,0.0390990227460861,"Marrow"
0.179669037461281,0.0477106608450413,"Marrow"
0.160337552428246,0.0551601424813271,"Marrow"
0.54237288236618,0.00407747179269791,"Muscle"
0.509554147720337,0.042813453823328,"Muscle"
0.454917997121811,0.0572091713547707,"Muscle"
0.445324122905731,0.190022006630898,"Muscle"
0.436256468296051,0.367301255464554,"Muscle"
0.404016047716141,0.436256468296051,"Muscle"
0.650259077548981,0.00326583930291235,"Pancreas"
0.602316617965698,0.0424107164144516,"Pancreas"
0.555865883827209,0.057781919836998,"Pancreas"
0.544061303138733,0.0706921890377998,"Pancreas"
0.535530388355255,0.0921052694320679,"Pancreas"
0.526997864246368,0.136585369706154,"Pancreas"
0.517099857330322,0.277138590812683,"Pancreas"
0.484848499298096,0.026300236582756,"Pancreas"
0.86779659986496,0.0829015523195267,"Pancreas"
0.790072381496429,0.556730091571808,"Pancreas"
0.754420459270477,0.729411780834198,"Pancreas"
0.457288056612015,0.00807061791419983,"Spleen"
0.4342240691185,0.0134477159008384,"Spleen"
0.430901944637299,0.0140061052516103,"Spleen"
0.415722578763962,0.0142131969332695,"Spleen"
0.406464815139771,0.0163440853357315,"Spleen"
0.395919114351273,0.0171444900333881,"Spleen"
0.364603489637375,0.0187643021345139,"Spleen"
0.364050060510635,0.0220513865351677,"Spleen"
0.356143683195114,0.024003429338336,"Spleen"
0.353279888629913,0.0251572318375111,"Spleen"
0.344437479972839,0.02720439247787,"Spleen"
0.340768843889236,0.0303744450211525,"Spleen"
0.334341883659363,0.0317234359681606,"Spleen"
0.334191232919693,0.039589561522007,"Spleen"
0.33047690987587,0.0469153225421906,"Spleen"
0.313811182975769,0.0573103204369545,"Spleen"
0.311359405517578,0.0618582181632519,"Spleen"
0.310632914304733,0.138637736439705,"Spleen"
0.308905959129333,0.159387826919556,"Spleen"
0.308093994855881,0.310632914304733,"Spleen"
0.300679713487625,0.395919114351273,"Spleen"
0.23987241089344,0.0300875287503004,"Spleen"
0.235006973147392,0.0497619807720184,"Spleen"
0.223837226629257,0.0756866186857224,"Spleen"
0.212381392717361,0.0887528657913208,"Spleen"
0.203260853886604,0.0970906093716621,"Spleen"
0.197379916906357,0.120534896850586,"Spleen"
0.195206969976425,0.121476776897907,"Spleen"
0.194075584411621,0.141889199614525,"Spleen"
0.191536754369736,0.18444949388504,"Spleen"
0.185491278767586,0.197379916906357,"Spleen"
0.18444949388504,0.235006973147392,"Spleen"
0.649798154830933,0.117512576282024,"Thymus"
0.589068055152893,0.501011252403259,"Thymus"
0.550690591335297,0.535353541374207,"Thymus"
0.542888998985291,0.539000511169434,"Thymus"
0.539922177791595,0.539922177791595,"Thymus"
0.539000511169434,0.649798154830933,"Thymus"
